col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120,col121,col122,col123,col124,col125,col126,col127,col128,col129,col130,col131,col132,col133,col134,col135,col136,col137,col138,col139,col140,col141,col142,col143,col144,col145,col146,col147,col148,col149,col150,col151,col152,col153,target
68,154,396,1090,116,251,627,216,449,428,68,-10318,1565652,-237579022.0,-7772,1179275,-178941257.0,888312,-134785607.0,-101532980.0,9645.948558,54574.77483,4633668.994,471314032.9,54574.77483,586645.6674,25894380.24,4633668.994,25894380.24,471314032.9,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,2,3,17,13,13,18,2,21,377,6229,102953,-74,709,18009,-2496,-3947,-48956,21,-7540,2706680,-971429440,1480,-529353,189260197.0,101548.0,-36118159.0,6690964.0,2.54e+22,8.999999999999999e+25,-2.78e+29,1.47e+34,8.999999999999999e+25,1.21e+29,2.2299999999999998e+33,-2.78e+29,2.2299999999999998e+33,1.47e+34,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,14.0,49.0,161.0,-1169.0,199.0,605.0,1701.0,3461.0,12581.0,60181.0,14.0,-637.0,28973.0,-1318975.0,-2587.0,117617.0,-5345417.0,478673.0,-21742737.0,-88692625.0,1.69e+22,-1.32e+25,9.8e+29,-1.4e+34,-1.32e+25,5.57e+28,-1.35e+33,9.8e+29,-1.35e+33,-1.4e+34,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
22,49,119,307,35,76,178,61,130,113,22,-1029,48139,-2252517.0,-735,34376,-1608100.0,24561,-1148654.0,-820917.0,3120.748063,21387.41176,1467461.437,152105234.8,21387.41176,228139.9818,10718490.46,1467461.437,10718490.46,152105234.8,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,6,1,10,2,11,98,940,9224,-45,66,1644,-745,-1142,-8265,11,-980,87376,-7796672,450,-39624,3488448,17480.0,-1509792.0,620160.0,1.33e+22,4.899999999999999e+25,9.41e+27,2.56e+33,4.899999999999999e+25,1.14e+29,5.87e+32,9.41e+27,5.87e+32,2.56e+33,6.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,32.0,38.0,-670.0,93.0,154.0,24.0,833.0,1542.0,8433.0,17.0,-512.0,15398.0,-463070.0,-1488.0,44794.0,-1346614.0,130568.0,-3928510.0,-11484972.0,2.05e+22,2.7799999999999997e+25,4.12e+29,-9.57e+31,2.7799999999999997e+25,6.1e+28,3.7e+32,4.12e+29,3.7e+32,-9.57e+31,8.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
65,105,195,405,96,151,271,158,243,282,65,-6720,694770,-71833770.0,-6144,635191,-65670959.0,580766,-60041499.0,-54898854.0,9220.392004,74118.44419,4424316.48,449937797.8,74118.44419,844501.3611,37582095.91,4424316.48,37582095.91,449937797.8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,14,15,5,16,15,7,97,1535,25237,90,1230,19354,1130,15446,13710,7,-582,48580,-4072140,-540,44880,-3744656,41630,-3458364.0,-3207390.0,8.46e+21,-3.78e+24,3.38e+29,-2.27e+33,-3.78e+24,-2.62e+26,-1.03e+32,3.38e+29,-1.03e+32,-2.27e+33,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,-104.0,-4342.0,45.0,345.0,2111.0,895.0,8179.0,16665.0,2.0,-8.0,-104.0,-1334.0,-45.0,345.0,4151.0,895.0,-13831.0,-13035.0,2.42e+21,-6.76e+24,2.33e+29,-4.14e+33,-6.76e+24,1.05e+28,-4.51e+32,2.33e+29,-4.51e+32,-4.14e+33,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.0
385,1477,7095,38239,1223,4758,22988,4921,19220,22493,385,-567168,835532702,-1230880000000.0,-469632,691844851,-1019200000000.0,572869128,-843930000000.0,-698802000000.0,45874996.53,1834994984.0,3797080000000.0,303231000000000.0,1834994984.0,313643000000.0,16186000000000.0,3797080000000.0,16186000000000.0,303231000000000.0,4,1,2,1,2,3,0,2,2,4,1,3,2,2,3,3,2,0,1,1,0,14,10,12,5,16,17,6,19,6,15,15,20,1,3,13,12,1,3,13,11,1,5,10,17.0,9.0,10.0,8.0,14.0,8.0,4.0,1.0,15.0,9.0,10.0,16.0,6.0,2.0,16.0,12.0,4365.0,36306.0,399708.0,4869348.0,63968.0,553833.0,6388325.0,977350.0,8562181.0,15607616.0,4365.0,-158439384.0,5750980000000.0,-2.09e+17,-279156352.0,10132700000000.0,-3.68e+17,17853000000000.0,-6.48e+17,-1.14e+18,5.27e+24,-4.6700000000000007e+27,2.77e+32,-3.44e+36,-4.6700000000000007e+27,6.999999999999999e+30,-3.21e+35,2.77e+32,-3.21e+35,-3.44e+36,82.0,37.0,32.0,30.0,26.0,52.0,0.0,56.0,58.0,85.0,20.0,58.0,34.0,29.0,53.0,78.0,30.0,0.0,8.0,12.0,0.0,4702.0,52733.0,747383.0,11630117.0,34828.0,399833.0,5806125.0,301800.0,3696289.0,2196442.0,4702.0,-247897833.0,0.0
98,223,565,1525,174,409,1061,372,893,906,98,-21631,4774549,-1053885325.0,-16878,3725401,-822300033.0,2906868,-641621455.0,-500655558.0,13901.5141,68587.21701,8521644.269,696216620.9,68587.21701,1305574.181,21861988.77,8521644.269,21861988.77,696216620.9,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,12,18,15,3,10,17,4,5,14,0,-351,-7443,-133137,351,0,-29254,7443,29254,133137,0,-351,-253845,-137701269,351.0,246402.0,132313892.0,-238959.0,-127088906.0,122026311.0,-7340032.0,-1.03e+26,1.6999999999999998e+30,-3.39e+34,-1.03e+26,-2.13e+28,-3.95e+33,1.6999999999999998e+30,-3.95e+33,-3.39e+34,0.0,0.0,4.0,7.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,9.0,3.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,351.0,7443.0,133137.0,-351.0,0.0,29254.0,-7443.0,-29254.0,-133137.0,0.0,351.0,-238959.0,122026311.0,-351.0,246402.0,-127088906.0,-253845.0,132313892.0,-137701269.0,7340032.0,1.03e+26,-1.6999999999999998e+30,3.39e+34,1.03e+26,2.13e+28,3.95e+33,-1.6999999999999998e+30,3.95e+33,3.39e+34,0.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,1.0
176,432,1286,4266,364,900,2686,888,2208,2380,176,-75600,32473862,-13949193654.0,-63700,27362052,-11753329546.0,23055192,-9903257664.0,-8344505428.0,99863.93802,1042226.984,317647206.9,41422234364.0,1042226.984,34201825.84,2135957001.0,317647206.9,2135957001.0,41422234364.0,0,0,0,0,0,1,0,0,0,2,0,1,0,2,1,1,0,0,1,3,0,20,12,14,16,10,10,14,6,20,15,20,19,61,1126,22422,447262,798,14348,282364,9880,176216,123132,61,-67560.0,74827106.0,-82877740062.0,-47880.0,53028680.0,-58732294872.0,37581316.0,-41622243704.0,-29497365924.0,7.37e+22,-3.7e+25,2.94e+30,-2.11e+34,-3.7e+25,-2.1600000000000002e+28,-1.1899999999999999e+33,2.94e+30,-1.1899999999999999e+33,-2.11e+34,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,10.0,10.0,4.0,0.0,0.0,12.0,21.0,0.0,79.0,782.0,6020.0,5216.0,1662.0,18700.0,202208.0,34960.0,419416.0,716628.0,79.0,-60996.0,47093368.0,-36358212072.0,-129636.0,100094368.0,-77281869320.0,212727748.0,-164255000000.0,-349078000000.0,9.54e+22,-2.33e+26,9.21e+30,-1.85e+35,-2.33e+26,5.69e+29,-2.13e+34,9.21e+30,-2.13e+34,-1.85e+35,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
63,140,338,866,94,204,488,158,334,292,63,-8680,1195938,-164781094.0,-5828,802964,-110632404.0,539154,-74282538.0,-49879304.0,8936.687635,70430.95941,4372476.809,436892627.9,70430.95941,827247.0767,35166807.44,4372476.809,35166807.44,436892627.9,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,20,12,6,13,10,1,15,69,-903,-41763,148,202,-16934,4040,20258,94732,15,-966,60990,-3796950,-2072,132958,-8366702.0,288792.0,-18454806.0,-40600532.0,1.81e+22,5.12e+24,1.19e+30,-2.5100000000000003e+34,5.12e+24,1.87e+29,-2.72e+33,1.19e+30,-2.72e+33,-2.5100000000000003e+34,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,297.0,5997.0,120609.0,-118.0,164.0,22028.0,-4010.0,-19892.0,-94702.0,15.0,-4158.0,1152714.0,-319599594.0,1652.0,-455434.0,125536202.0,177002.0,-48415354.0,18202142.0,1.81e+22,8.349999999999999e+25,-7.39e+29,2.77e+34,8.349999999999999e+25,2.9800000000000003e+28,3.83e+33,-7.39e+29,3.83e+33,2.77e+34,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,0.0,0.0
365,1472,7364,41288,1367,5322,26154,6313,23598,32543,365,-535808,786549956,-1154630000000.0,-497588,730442634,-1072270000000.0,678340420,-995781000000.0,-924754000000.0,43491879.82,648753299.3,4445250000000.0,-406242000000000.0,648753299.3,286402000000.0,-126888000000000.0,4445250000000.0,-126888000000000.0,-406242000000000.0,3,2,2,2,3,9,0,7,8,1,1,2,0,0,1,1,1,3,0,0,0,6,8,5,16,9,5,6,6,9,1,8,9,12,10,5,8,9,6,1,9,12,8,6,9.0,4.0,18.0,6.0,11.0,3.0,18.0,8.0,15.0,17.0,6.0,8.0,3.0,18.0,1.0,6.0,2.0,9.0,8.0,9.0,6.0,4.0,2.0,3449.0,26483.0,330851.0,5044991.0,27359.0,203308.0,2572676.0,219941.0,1541026.0,1668473.0,3449.0,-91313384.0,2417550000000.0,-6.4e+16,-94333832.0,2497520000000.0,-6.61e+16,2580130000000.0,-6.83e+16,-7.06e+16,4.17e+24,3.1400000000000004e+27,9.039999999999999e+31,7.44e+34,3.1400000000000004e+27,2.58e+30,7.37e+34,9.039999999999999e+31,7.37e+34,7.44e+34,67.0,86.0,65.0,70.0,24.0,201.0,0.0,159.0,171.0,14.0,28.0,34.0,0.0,0.0,32.0,4.0,33.0,93.0,0.0,0.0,0.0,5143.0,42688.0,408770.0,4418158.0,29157.0,0.0
165,412,1214,3976,436,1111,3345,1340,3443,4510,165,-67568,27669486,-11330890064.0,-71504,29281127,-11990799631.0,30986988,-12689284853.0,-13428608882.0,93622.44189,39578.2399,419378315.7,27792157809.0,39578.2399,32438054.55,-3646229628.0,419378315.7,-3646229628.0,27792157809.0,1,0,0,1,1,1,0,1,3,1,1,0,1,1,2,1,0,0,0,1,0,9,8,11,1,9,13,16,9,5,20,4,14,10,15,6,15,43,1664,33534,619634,-401,8196,230224,-13501.0,17846.0,-311345.0,43.0,-69888.0,113558270.0,-184464000000.0,16842.0,-27349628.0,44399492910.0,6579340.0,-10673857858.0,2562694992.0,5.19e+22,2.5799999999999998e+26,-2.6e+30,9e+34,2.5799999999999998e+26,4.08e+28,1.2100000000000001e+34,-2.6e+30,1.2100000000000001e+34,9e+34,4.0,0.0,0.0,11.0,9.0,15.0,0.0,2.0,14.0,13.0,3.0,0.0,6.0,12.0,30.0,7.0,0.0,0.0,0.0,10.0,0.0,76.0,-428.0,-17442.0,-385436.0,1640.0,4548.0,-65872.0,27172.0,121150.0,472184.0,76.0,32100.0,13538174.0,5700619932.0,-123000.0,-51937532.0,-21898356384.0,199057572.0,84030695726.0,-322132000000.0,9.18e+22,-2.36e+26,7.1e+30,-1.13e+35,-2.36e+26,1.7800000000000002e+28,-1.25e+34,7.1e+30,-1.25e+34,-1.13e+35,13.0,0.0,0.0,6.0,8.0,0.0
178,472,1576,6094,406,1013,3167,1118,2637,3502,178,-83544,39211560,-18404183922.0,-71862,33728245,-15830396161.0,29012254,-13616801215.0,-11712956022.0,504993.7775,10857012.3,5597112334.0,902489000000.0,10857012.3,586703181.7,62292729468.0,5597112334.0,62292729468.0,902489000000.0,2,0,0,0,0,0,2,3,2,3,0,0,0,1,4,1,0,0,0,0,0,10,10,8,8,10,15,15,15,8,15,9,14,1,7,1,7,16,9,-48,-1100,-10552,-80006,-542,-12002.0,-120044.0,-15826.0,-239744.0,-336440.0,-48.0,-53900.0,-60510552.0,-67915901606.0,-26558.0,-29822002.0,-33479063628.0,-14704026.0,-16510818912.0,-8146294004.0,-5.8e+22,3.77e+24,-4.5299999999999997e+30,8.64e+34,3.77e+24,-6.97e+29,8.639999999999999e+33,-4.5299999999999997e+30,8.639999999999999e+33,8.64e+34,28.0,0.0,0.0,0.0,0.0,0.0,30.0,16.0,29.0,8.0,0.0,0.0,0.0,12.0,31.0,17.0,0.0,0.0,0.0,0.0,0.0,430.0,4888.0,55916.0,668758.0,3966.0,45122.0,511308.0,50858.0,571424.0,724176.0,430.0,-2096952.0,10226064748.0,-49868800000000.0,-1701414.0,8297170946.0,-40462300000000.0,6732129626.0,-32830100000000.0,-26637600000000.0,5.19e+23,2.28e+26,1.7099999999999998e+31,-1.31e+35,2.28e+26,1.13e+30,-6.27e+33,1.7099999999999998e+31,-6.27e+33,-1.31e+35,10.0,0.0,0.0,1.0
77,142,304,724,169,306,642,413,744,1081,77,-10792,1512604,-212012092.0,-12844,1800156,-252308622.0,2142488,-300280318.0,-357392176.0,10922.61822,6268.724136,7450955.694,555046662.5,6268.724136,648952.8053,-14528011.97,7450955.694,-14528011.97,555046662.5,0,0,1,0,2,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,3,6,6,15,12,5,10,15,5,37,502,6468,85966,99,2212,30918,285,14784,3963,37,-18072,8826608,-4310859114,-3564.0,1741642.0,-851075726.0,343320.0,-167849730.0,-33070848.0,4.47e+22,9.1e+25,5.73e+29,2.12e+33,9.1e+25,1.87e+29,9.64e+32,5.73e+29,9.64e+32,2.12e+33,0.0,0.0,1.0,0.0,15.0,5.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,-48.0,-1890.0,-32652.0,468.0,2003.0,7725.0,6792.0,34881.0,94674.0,19.0,864.0,37278.0,1464660.0,-8424.0,-379885.0,-16167819.0,3730200.0,166696521.0,-1649493006.0,2.29e+22,-7.61e+25,1.7299999999999998e+30,-1.9900000000000002e+34,-7.61e+25,-8.750000000000001e+28,-1.9499999999999998e+33,1.7299999999999998e+30,-1.9499999999999998e+33,-1.9900000000000002e+34,0.0,0.0,9.0,0.0,5.0,15.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0
58,83,135,245,92,133,217,160,233,296,58,-4731,385919,-31481655.0,-5244,427749,-34892621.0,474144,-38675679.0,-42871704.0,8227.426712,56787.2657,3872024.607,401024438.8,56787.2657,607734.2371,28475525.43,3872024.607,28475525.43,401024438.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,16,7,1,18,16,6,96,1848,34308,41,656,13772,161,4292,-2869,6,-480,38712,-3152124,-205,16400,-1321516,6885,-549084.0,-229435.0,7.25e+21,7.41e+24,1.03e+29,1.79e+33,7.41e+24,-9.87e+26,3.4e+32,1.03e+29,3.4e+32,1.79e+33,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,6.0,8.0,-352.0,-9604.0,151.0,1008.0,10164.0,2911.0,22332.0,52021.0,6.0,-40.0,-96.0,-2692.0,-755.0,5840.0,18196.0,94115.0,-852596.0,-11595515.0,7.25e+21,-2.4999999999999997e+25,7.48e+29,-1.27e+34,-2.4999999999999997e+25,2.23e+28,-1.37e+33,7.48e+29,-1.37e+33,-1.27e+34,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
139,275,631,1595,256,495,1111,558,1053,1366,139,-37950,10361256,-2828893980.0,-35328,9645295,-2633392675.0,8978990,-2451452237.0,-2282128554.0,19717.45367,83705.90463,12108550.69,988020916.8,83705.90463,1682292.723,22976338.6,12108550.69,22976338.6,988020916.8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,2,1,1,0,18,18,20,13,19,17,14,15,5,-28,-987,-21511,-429423,117,-6588,-186638,6957,-30622,178659,-28,-28623,-29246581,-29870772387,3393.0,3457782.0,3522636400.0,-403713.0,-410464804.0,47386755.0,-3.38e+22,-1.25e+26,1.32e+30,-5.32e+34,-1.25e+26,6.9900000000000005e+28,-7.13e+33,1.32e+30,-7.13e+33,-5.32e+34,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,8.0,0.0,6.0,3.0,5.0,3.0,0.0,35.0,1090.0,23176.0,457636.0,9.0,8442.0,216608.0,-4689.0,63994.0,-137835.0,35.0,-37060.0,39230476.0,-41516255884.0,-306.0,332172.0,-360568336.0,-2016.0,2197768.0,-34560.0,4.23e+22,1.11e+26,-7.1e+29,4.34e+34,1.11e+26,-4.550000000000001e+28,6.089999999999999e+33,-7.1e+29,6.089999999999999e+33,4.34e+34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59,102,214,516,109,177,351,235,353,565,59,-5916,593242,-59492616.0,-6322,633903,-63565099.0,677452,-67926475.0,-72597904.0,8369.278896,35031.10546,4998540.52,418108547.7,35031.10546,662372.8042,10195005.19,4998540.52,10195005.19,418108547.7,0,0,0,1,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,11,4,7,5,13,6,13,19,247,3241,43561,135,1755,23045,1083,14239,8451,19,-4446,1040394,-243465588,-2430,568620,-133060900.0,310908.0,-72752312.0,-39796164.0,2.29e+22,2.1899999999999996e+25,4.76e+29,4.61e+32,2.1899999999999996e+25,2.99e+28,4.3000000000000004e+32,4.76e+29,4.3000000000000004e+32,4.61e+32,0.0,0.0,0.0,2.0,4.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-181.0,-2747.0,-39403.0,-5.0,-897.0,-16623.0,607.0,-3085.0,13519.0,-9.0,-1810.0,-363118.0,-72687916.0,-50.0,-10852.0,-2320732.0,332.0,43512.0,21124.0,-1.09e+22,-2.7799999999999997e+25,2.53e+28,-4.42e+33,-2.7799999999999997e+25,-2.71e+28,-6.720000000000001e+32,2.53e+28,-6.720000000000001e+32,-4.42e+33,0.0,0.0,0.0,6.0,4.0,2.0,5.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,1.0
63,119,269,683,74,135,295,96,167,140,63,-7378,864090,-101204890.0,-4588,537301,-62926581.0,334132,-39129877.0,-24334612.0,8936.687635,99930.83769,4516032.819,437471341.5,99930.83769,1256687.042,51628086.79,4516032.819,51628086.79,437471341.5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20,13,19,6,5,0,-185,-4415,-88655,185,0,-18962,4415,18962,88655,0,-185,-72865,-21533855,185,68450,19792688,-64035,-18159138.0,16633205.0,524288.0,-5.45e+25,1.03e+30,-2.35e+34,-5.45e+25,2.41e+28,-2.83e+33,1.03e+30,-2.83e+33,-2.35e+34,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,185.0,4415.0,88655.0,-185.0,0.0,18962.0,-4415.0,-18962.0,-88655.0,0.0,185.0,-64035.0,16633205.0,-185.0,68450.0,-18159138.0,-72865.0,19792688.0,-21533855.0,-524288.0,5.45e+25,-1.03e+30,2.35e+34,5.45e+25,-2.41e+28,2.83e+33,-1.03e+30,2.83e+33,2.35e+34,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
140,327,989,3429,315,742,2220,805,1914,2205,140,-45453,14757191,-4791279051.0,-43785,14215432,-4615315578.0,13693855,-4445909556.0,-4282813395.0,79437.22342,577182.6653,263240843.3,33100529937.0,577182.6653,20800998.34,1003536417.0,263240843.3,1003536417.0,33100529937.0,2,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,2,1,1,0,18,1,1,15,17,6,4,8,20,18,13,19,-10,1007,18883,355751,-853,3190,84216,-15511,21126,-297475,-10,11077.0,-12149705.0,13218225667.0,-9383.0,10310842.0,-11235022606.0,-8746819.0,9546212262.0,-8108446325.0,-1.21e+22,2.19e+26,-3.5999999999999996e+30,7.750000000000001e+34,2.19e+26,1.5e+29,9.84e+33,-3.5999999999999996e+30,9.84e+33,7.750000000000001e+34,5.0,0.0,0.0,7.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,5.0,11.0,12.0,9.0,0.0,110.0,67.0,-2617.0,-82709.0,2483.0,13796.0,171036.0,44681.0,282276.0,822365.0,110.0,-7303.0,482195.0,-31738333.0,-270647.0,17980784.0,-1187821626.0,665895893.0,-44270179128.0,-1638330000000.0,1.33e+23,-3.7399999999999996e+26,1.16e+31,-2.03e+35,-3.7399999999999996e+26,2.37e+29,-2.2900000000000003e+34,1.16e+31,-2.2900000000000003e+34,-2.03e+35,21.0,0.0,0.0,6.0,0.0,7.0,0.0,5.0,0.0,1.0
206,574,2006,7984,481,1264,4222,1357,3370,4297,206,-117670,67215110,-38394648820.0,-98605,56324440,-32173436804.0,47199001,-26960637958.0,-22592735977.0,584431.0009,11760257.92,6660967029.0,1057320000000.0,11760257.92,667108146.7,68498342710.0,6660967029.0,68498342710.0,1057320000000.0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,6,0,0,0,0,0,0,10,15,9,10,15,9,15,10,10,10,15,9,10,15,9,15,10,10,266,3030,36210,453990,3027,33645.0,391515.0,36333.0,393315.0,459297.0,266.0,-802950.0,2423793810.0,-7316500000000.0,-802155.0,2421391485.0,-7309240000000.0,2418996789.0,-7302000000000.0,-7294790000000.0,3.21e+23,-2.7799999999999997e+25,1.1399999999999998e+31,-7.66e+34,-2.7799999999999997e+25,1.38e+29,-3.59e+33,1.1399999999999998e+31,-3.59e+33,-7.66e+34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,80.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,2776.0,33784.0,431656.0,2705.0,30495.0,361305.0,32075.0,351525.0,400175.0,240.0,-663464.0,1834103672.0,-5070270000000.0,-646495.0,1787191535.0,-4940570000000.0,1741484025.0,-4814210000000.0,-4691090000000.0,2.9e+23,-1.7399999999999998e+25,1.0099999999999999e+31,-6.53e+34,-1.7399999999999998e+25,1.15e+29,-2.81e+33,1.0099999999999999e+31,-2.81e+33,-6.53e+34,0.0,0.0,0.0,1.0
109,260,742,2372,278,643,1793,836,1865,2768,109,-28080,7233942,-1863632388.0,-30024,7734603,-1992575643.0,8270224,-2130520043.0,-2278099368.0,61847.55252,125331.093,266806071.8,19430133563.0,125331.093,22162169.66,-1848096767.0,266806071.8,-1848096767.0,19430133563.0,1,0,1,0,1,5,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,6,10,5,3,1,8,6,12,10,10,6,6,10,6,10,326,2761,25097,239371,1740,14762,133654,11820,101312.0,91440.0,326.0,-897325.0,2469916301.0,-6798530000000.0,-565500.0,1556556122.0,-4284470000000.0,980954220.0,-2700110000000.0,-1701630000000.0,3.94e+23,5.46e+26,6.83e+30,1.5e+34,5.46e+26,9.39e+29,8.13e+33,6.83e+30,8.13e+33,1.5e+34,5.0,0.0,4.0,0.0,3.0,45.0,0.0,6.0,0.0,49.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.0,-967.0,-9939.0,-98113.0,340.0,-930.0,-20710.0,5860.0,12360.0,66640.0,-66.0,-64789.0,-63595991.0,-62420874499.0,22780.0,22356110.0,21938747870.0,-7854940.0,-7706867420.0,2706065440.0,-7.97e+22,-3.14e+26,2.57e+29,-1.89e+34,-3.14e+26,-6.94e+29,-3.78e+33,2.57e+29,-3.78e+33,-1.89e+34,11.0,0.0,12.0,0.0,13.0,35.0,0.0
68,138,330,870,125,248,584,257,486,575,68,-9246,1257234,-170960430.0,-8375,1138748,-154841614.0,1031507,-140253230.0,-127048925.0,9645.948558,41299.8296,5195930.034,476739473.2,41299.8296,594314.2382,15227720.01,5195930.034,15227720.01,476739473.2,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,10,3,7,5,15,19,9,0,259,5761,111181,-259,0,24514,-5761,-24514,-111181,0,259,-128401,47756821,-259,134162,-50605324.0,-139923.0,53589522.0,-56709415.0,-4456448.0,7.63e+25,-1.33e+30,2.91e+34,7.63e+25,-3.6000000000000004e+27,3.51e+33,-1.33e+30,3.51e+33,2.91e+34,0.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,-259.0,-5761.0,-111181.0,259.0,0.0,-24514.0,5761.0,24514.0,111181.0,0.0,-259.0,-139923.0,-56709415.0,259.0,134162.0,53589522.0,-128401.0,-50605324.0,47756821.0,4456448.0,-7.63e+25,1.33e+30,-2.91e+34,-7.63e+25,3.6000000000000004e+27,-3.51e+33,1.33e+30,-3.51e+33,-2.91e+34,0.0,0.0,6.0,0.0,4.0,0.0,5.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0
